source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_25253456,form_subgroup_hcpa_96252788,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_96252788,form_subgroup_components_43977386,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_43977386,form_subgroup_general_data_87986154,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_87986154,form_element_issue_date_64081361,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_87986154,form_element_reason_for_encounter_66026473,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_87986154,form_element_healthcare_unit_96618586,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_87986154,form_element_state_42826878,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_87986154,form_element_patient_age_63499208,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_43977386,form_subgroup_radiotherapy_35512361,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_35512361,form_element_date_of_beginning_of_radiotherapy_4001469,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_25253456,form_subgroup_patient_discharge_93759944,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_93759944,form_subgroup_components_20914288,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_20914288,form_element_date_of_discharge_8524143,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_20914288,form_element_reason_for_discharge_55358626,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_25253456,form_subgroup_problem_diagnosis_28745155,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_28745155,form_subgroup_structure_45455749,canonical_containment,containment,0.85,0.85,1.0,0.0
