source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_47315919,form_subgroup_hcpa_83992595,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_83992595,form_subgroup_components_72621861,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_72621861,form_subgroup_general_data_63792207,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63792207,form_element_issue_date_11905181,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63792207,form_element_reason_for_encounter_91375870,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63792207,form_element_healthcare_unit_45277624,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63792207,form_element_state_38413186,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63792207,form_element_patient_age_60361055,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_72621861,form_subgroup_radiotherapy_71251095,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_71251095,form_element_date_of_beginning_of_radiotherapy_78217499,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_47315919,form_subgroup_patient_discharge_45233449,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_45233449,form_subgroup_components_67464314,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_67464314,form_element_date_of_discharge_77407308,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_67464314,form_element_reason_for_discharge_64443134,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_47315919,form_subgroup_problem_diagnosis_66847098,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_66847098,form_subgroup_structure_12377916,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_12377916,form_element_problem_55191949,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_12377916,form_element_secondary_diagnosis_93203158,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_12377916,form_element_associated_causes_78647106,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_12377916,form_element_invaded_regional_linphonodes_99039525,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_12377916,form_subgroup_tumour_tnm_cancer_staging_61979415,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_61979415,form_subgroup_clinical_ctnm_138870,canonical_containment,containment,0.5,0.5,1.0,0.0
