source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_51909710,form_subgroup_hcpa_80581460,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_80581460,form_subgroup_components_17064970,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_17064970,form_subgroup_general_data_4118411,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_4118411,form_element_issue_date_89359703,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_4118411,form_element_reason_for_encounter_44405019,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_4118411,form_element_healthcare_unit_34907342,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_4118411,form_element_state_24090514,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_4118411,form_element_patient_age_69329565,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_17064970,form_subgroup_radiotherapy_41023948,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_41023948,form_element_date_of_beginning_of_radiotherapy_60153090,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_51909710,form_subgroup_patient_discharge_38405877,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_38405877,form_subgroup_components_45847856,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_45847856,form_element_date_of_discharge_47577350,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_45847856,form_element_reason_for_discharge_62916943,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_51909710,form_subgroup_problem_diagnosis_42554574,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_42554574,form_subgroup_structure_89538938,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_89538938,form_element_problem_66443917,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_89538938,form_element_secondary_diagnosis_19801972,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_89538938,form_element_associated_causes_4948055,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_89538938,form_element_invaded_regional_linphonodes_41929027,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_89538938,form_subgroup_tumour_tnm_cancer_staging_64102547,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_64102547,form_subgroup_clinical_ctnm_80885161,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_80885161,form_element_clinical_staging_39091675,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_64102547,form_subgroup_pathological_ptnm_18000835,canonical_containment,containment,0.5,0.5,1.0,0.0
