source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_88352091,form_subgroup_hcpa_21216470,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_21216470,form_subgroup_components_54655551,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_54655551,form_subgroup_general_data_85954538,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_85954538,form_element_issue_date_36954143,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_85954538,form_element_reason_for_encounter_57986820,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_85954538,form_element_healthcare_unit_46488473,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_85954538,form_element_state_95212729,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_85954538,form_element_patient_age_29472982,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_54655551,form_subgroup_radiotherapy_92991808,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_92991808,form_element_date_of_beginning_of_radiotherapy_81569335,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_88352091,form_subgroup_patient_discharge_91481276,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_91481276,form_subgroup_components_26954101,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_26954101,form_element_date_of_discharge_27267629,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_26954101,form_element_reason_for_discharge_39310220,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_88352091,form_subgroup_problem_diagnosis_44022577,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_44022577,form_subgroup_structure_10431065,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_10431065,form_element_problem_81844919,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_10431065,form_element_secondary_diagnosis_54124389,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_10431065,form_element_associated_causes_93716690,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_10431065,form_element_invaded_regional_linphonodes_76018489,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_10431065,form_subgroup_tumour_tnm_cancer_staging_31151988,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_31151988,form_subgroup_clinical_ctnm_18209884,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_clinical_ctnm_18209884,form_element_clinical_staging_72878619,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_31151988,form_subgroup_pathological_ptnm_25250065,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_25250065,form_element_histopathological_grading_g_39044357,canonical_containment,containment,0.85,0.85,1.0,0.0
