source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_57585459,form_subgroup_hcpa_53414424,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_53414424,form_subgroup_components_59243972,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_59243972,form_subgroup_general_data_63287234,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63287234,form_element_issue_date_1517653,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63287234,form_element_reason_for_encounter_81989391,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63287234,form_element_healthcare_unit_80169959,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63287234,form_element_state_97359286,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_63287234,form_element_patient_age_51126591,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_59243972,form_subgroup_radiotherapy_11371171,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_11371171,form_element_date_of_beginning_of_radiotherapy_3875935,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_57585459,form_subgroup_patient_discharge_49412923,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_49412923,form_subgroup_components_18514665,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_18514665,form_element_date_of_discharge_4729527,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_18514665,form_element_reason_for_discharge_97529165,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_57585459,form_subgroup_problem_diagnosis_1785543,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_1785543,form_subgroup_structure_35954703,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_35954703,form_element_problem_11788875,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_35954703,form_element_secondary_diagnosis_78958792,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_35954703,form_element_associated_causes_15248014,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_35954703,form_element_invaded_regional_linphonodes_33704031,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_35954703,form_subgroup_tumour_tnm_cancer_staging_88523915,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_88523915,form_subgroup_clinical_ctnm_38102938,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_38102938,form_element_clinical_staging_99705429,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_88523915,form_subgroup_pathological_ptnm_36780060,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_36780060,form_element_histopathological_grading_g_81704691,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_36780060,form_element_date_of_pathological_identification_18911012,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_88523915,form_element_topography_68595228,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_57585459,form_subgroup_procedure_undertaken_9000550,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_undertaken_9000550,form_subgroup_procedure_list_68022325,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_68022325,form_element_procedure_56099597,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_68022325,form_element_irradiated_area_1_52006910,canonical_containment,containment,0.5,0.5,1.0,0.0
