source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_11911442,form_subgroup_hcpa_86848265,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_86848265,form_subgroup_components_2512189,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_2512189,form_subgroup_general_data_21382504,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_21382504,form_element_issue_date_40566887,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_21382504,form_element_reason_for_encounter_33605479,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_21382504,form_element_healthcare_unit_82635475,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_21382504,form_element_state_659159,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_21382504,form_element_patient_age_18601987,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_2512189,form_subgroup_radiotherapy_59098329,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_59098329,form_element_date_of_beginning_of_radiotherapy_35061288,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_11911442,form_subgroup_patient_discharge_59914128,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_59914128,form_subgroup_components_15867062,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_15867062,form_element_date_of_discharge_54882003,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_15867062,form_element_reason_for_discharge_16782037,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_11911442,form_subgroup_problem_diagnosis_78077408,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_78077408,form_subgroup_structure_30664248,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_30664248,form_element_problem_68447569,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_30664248,form_element_secondary_diagnosis_17731837,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_30664248,form_element_associated_causes_31221476,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_30664248,form_element_invaded_regional_linphonodes_79878204,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_30664248,form_subgroup_tumour_tnm_cancer_staging_98041014,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_98041014,form_subgroup_clinical_ctnm_82379929,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_clinical_ctnm_82379929,form_element_clinical_staging_575918,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_98041014,form_subgroup_pathological_ptnm_78714447,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_78714447,form_element_histopathological_grading_g_96023744,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_78714447,form_element_date_of_pathological_identification_42628175,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_98041014,form_element_topography_35981152,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_11911442,form_subgroup_procedure_undertaken_6032829,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_undertaken_6032829,form_subgroup_procedure_list_76123213,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_76123213,form_element_procedure_49496513,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_76123213,form_element_irradiated_area_1_72525848,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_76123213,form_element_irradiated_area_2_47960685,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_76123213,form_element_fields_insertions_1_65890390,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_76123213,form_element_fields_insertions_2_69947603,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_11911442,form_subgroup_bariatric_surgery_evaluation_62099664,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_62099664,form_subgroup_components_75568043,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_75568043,form_element_duration_of_follow_up_months_40967394,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_75568043,form_element_baros_score_39188374,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_75568043,form_element_baros_table_29283632,canonical_containment,containment,0.85,0.85,1.0,0.0
