source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_12742871,form_subgroup_hcpa_36314672,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_hcpa_36314672,form_subgroup_components_9676850,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_9676850,form_subgroup_general_data_32152646,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_32152646,form_element_issue_date_96956389,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_32152646,form_element_reason_for_encounter_3100320,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_32152646,form_element_healthcare_unit_12937154,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_32152646,form_element_state_32050586,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_32152646,form_element_patient_age_47385833,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_9676850,form_subgroup_radiotherapy_64410825,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_radiotherapy_64410825,form_element_date_of_beginning_of_radiotherapy_2091734,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_12742871,form_subgroup_patient_discharge_26132176,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_patient_discharge_26132176,form_subgroup_components_62739548,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_62739548,form_element_date_of_discharge_15263797,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_62739548,form_element_reason_for_discharge_90439282,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_12742871,form_subgroup_problem_diagnosis_32418909,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_problem_diagnosis_32418909,form_subgroup_structure_60494754,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_60494754,form_element_problem_26697908,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_60494754,form_element_secondary_diagnosis_3700646,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_60494754,form_element_associated_causes_10663206,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_60494754,form_element_invaded_regional_linphonodes_31323917,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_60494754,form_subgroup_tumour_tnm_cancer_staging_67250136,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_67250136,form_subgroup_clinical_ctnm_7548454,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_clinical_ctnm_7548454,form_element_clinical_staging_89230810,canonical_containment,containment,0.7,0.7,1.0,0.0
