source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_36124955,form_subgroup_hcpa_87462780,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_87462780,form_subgroup_components_33811251,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_33811251,form_subgroup_general_data_60346961,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_60346961,form_element_issue_date_37347298,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_60346961,form_element_reason_for_encounter_89094113,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_60346961,form_element_healthcare_unit_50775373,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_60346961,form_element_state_20993828,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_60346961,form_element_patient_age_82577597,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_33811251,form_subgroup_radiotherapy_19944513,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_19944513,form_element_date_of_beginning_of_radiotherapy_47004169,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_36124955,form_subgroup_patient_discharge_73798168,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_73798168,form_subgroup_components_93411684,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_93411684,form_element_date_of_discharge_32730529,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_93411684,form_element_reason_for_discharge_28858424,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_36124955,form_subgroup_problem_diagnosis_47393611,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_47393611,form_subgroup_structure_95919482,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_95919482,form_element_problem_18837510,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_95919482,form_element_secondary_diagnosis_44576104,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_95919482,form_element_associated_causes_79232156,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_95919482,form_element_invaded_regional_linphonodes_72428783,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_95919482,form_subgroup_tumour_tnm_cancer_staging_23514359,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_23514359,form_subgroup_clinical_ctnm_88942536,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_clinical_ctnm_88942536,form_element_clinical_staging_78414337,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_23514359,form_subgroup_pathological_ptnm_56500723,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_56500723,form_element_histopathological_grading_g_59480176,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_56500723,form_element_date_of_pathological_identification_74817727,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_23514359,form_element_topography_4167864,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_36124955,form_subgroup_procedure_undertaken_15610642,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_undertaken_15610642,form_subgroup_procedure_list_30775727,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_30775727,form_element_procedure_35462833,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_30775727,form_element_irradiated_area_1_5264557,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_30775727,form_element_irradiated_area_2_84642997,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_30775727,form_element_irradiated_area_3_75256646,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_30775727,form_element_fields_insertions_1_64892445,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_30775727,form_element_fields_insertions_2_88814087,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_36124955,form_subgroup_bariatric_surgery_evaluation_51253220,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_51253220,form_subgroup_components_84724429,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_84724429,form_element_duration_of_follow_up_months_73034219,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_84724429,form_element_baros_score_64587980,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_84724429,form_element_baros_table_25530986,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_36124955,form_subgroup_body_mass_index_1104052,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_body_mass_index_1104052,form_subgroup_history_86066258,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_history_86066258,form_subgroup_any_event_15423694,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_any_event_15423694,form_subgroup_single_487300,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_single_487300,form_element_body_mass_index_5659931,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_demographic_data_97382959,form_subgroup_demographic_data_25256035,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_demographic_data_25256035,form_subgroup_components_41228656,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_41228656,form_element_birth_date_62562942,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_33811251,form_subgroup_chemotherapy_89410459,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_chemotherapy_89410459,form_element_duration_of_treatment_13736974,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_chemotherapy_89410459,form_element_schema_76072176,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_chemotherapy_89410459,form_element_date_of_beginning_of_chemotherapy_88143627,canonical_containment,containment,0.85,0.85,1.0,0.0
form_element_fields_insertions_1_64892445,form_element_fields_insertions_2_88814087,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_fields_insertions_2_88814087,form_element_fields_insertions_1_64892445,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_fields_insertions_1_64892445,form_element_irradiated_area_1_5264557,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_irradiated_area_1_5264557,form_element_fields_insertions_1_64892445,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
