source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_59285236,form_subgroup_hcpa_39510908,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_39510908,form_subgroup_components_61705262,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61705262,form_subgroup_general_data_94802957,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_94802957,form_element_issue_date_61183504,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_94802957,form_element_reason_for_encounter_56408649,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_94802957,form_element_healthcare_unit_83769351,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_94802957,form_element_state_31168760,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_94802957,form_element_patient_age_47535354,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61705262,form_subgroup_radiotherapy_26198720,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_26198720,form_element_date_of_beginning_of_radiotherapy_97490315,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_59285236,form_subgroup_patient_discharge_5919385,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_5919385,form_subgroup_components_84849965,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_84849965,form_element_date_of_discharge_63133801,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_84849965,form_element_reason_for_discharge_53417288,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_59285236,form_subgroup_problem_diagnosis_3905277,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_3905277,form_subgroup_structure_60796767,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_60796767,form_element_problem_59196812,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_60796767,form_element_secondary_diagnosis_89085312,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_60796767,form_element_associated_causes_26371663,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_60796767,form_element_invaded_regional_linphonodes_45406427,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_60796767,form_subgroup_tumour_tnm_cancer_staging_27018947,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_27018947,form_subgroup_clinical_ctnm_88478001,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_clinical_ctnm_88478001,form_element_clinical_staging_67220637,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_27018947,form_subgroup_pathological_ptnm_92726316,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_92726316,form_element_histopathological_grading_g_9409218,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_92726316,form_element_date_of_pathological_identification_65573875,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_27018947,form_element_topography_87027282,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_59285236,form_subgroup_procedure_undertaken_45194206,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_undertaken_45194206,form_subgroup_procedure_list_61084446,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_61084446,form_element_procedure_76375365,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_61084446,form_element_irradiated_area_1_34063564,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_61084446,form_element_irradiated_area_2_59615255,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_61084446,form_element_irradiated_area_3_72850685,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_61084446,form_element_fields_insertions_1_39713355,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_61084446,form_element_fields_insertions_2_66599381,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_59285236,form_subgroup_bariatric_surgery_evaluation_11172277,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_11172277,form_subgroup_components_96446826,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_96446826,form_element_duration_of_follow_up_months_15308331,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_96446826,form_element_baros_score_85041906,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_96446826,form_element_baros_table_54369168,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_59285236,form_subgroup_body_mass_index_73863789,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_body_mass_index_73863789,form_subgroup_history_5298838,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_history_5298838,form_subgroup_any_event_92699556,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_any_event_92699556,form_subgroup_single_93617935,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_single_93617935,form_element_body_mass_index_10834181,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_demographic_data_53766755,form_subgroup_demographic_data_32383031,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_demographic_data_32383031,form_subgroup_components_63629700,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_63629700,form_element_birth_date_551421,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_63629700,form_element_gender_14652361,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61705262,form_subgroup_chemotherapy_44577367,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_chemotherapy_44577367,form_element_duration_of_treatment_34911579,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_chemotherapy_44577367,form_element_schema_1876036,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_chemotherapy_44577367,form_element_date_of_beginning_of_chemotherapy_44326956,canonical_containment,containment,0.85,0.85,1.0,0.0
form_element_fields_insertions_1_39713355,form_element_fields_insertions_2_66599381,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_fields_insertions_2_66599381,form_element_fields_insertions_1_39713355,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_fields_insertions_1_39713355,form_element_irradiated_area_1_34063564,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_irradiated_area_1_34063564,form_element_fields_insertions_1_39713355,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_fields_insertions_1_39713355,form_element_irradiated_area_2_59615255,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
form_element_irradiated_area_2_59615255,form_element_fields_insertions_1_39713355,canonical_association,cooccurrence,0.6532894736842105,0.6532894736842105,0.75,0.10526315789473684
