source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_39245078,form_subgroup_hcpa_68747648,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_68747648,form_subgroup_components_82701174,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_82701174,form_subgroup_general_data_82481220,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_82481220,form_element_issue_date_10975571,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_82481220,form_element_reason_for_encounter_1743436,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_82481220,form_element_healthcare_unit_33988299,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_82481220,form_element_state_52167543,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_82481220,form_element_patient_age_18411038,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_82701174,form_subgroup_radiotherapy_75500532,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_75500532,form_element_date_of_beginning_of_radiotherapy_7782886,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_39245078,form_subgroup_patient_discharge_60562280,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_60562280,form_subgroup_components_44937163,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_44937163,form_element_date_of_discharge_77667788,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_44937163,form_element_reason_for_discharge_27115507,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_39245078,form_subgroup_problem_diagnosis_32517646,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_32517646,form_subgroup_structure_79869637,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_79869637,form_element_problem_52801477,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_79869637,form_element_secondary_diagnosis_5563962,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_79869637,form_element_associated_causes_95720057,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_79869637,form_element_invaded_regional_linphonodes_7251497,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_79869637,form_subgroup_tumour_tnm_cancer_staging_37108265,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_37108265,form_subgroup_clinical_ctnm_81107820,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_81107820,form_element_clinical_staging_68898664,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_37108265,form_subgroup_pathological_ptnm_94139703,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_94139703,form_element_histopathological_grading_g_22921932,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_94139703,form_element_date_of_pathological_identification_18996892,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_37108265,form_element_topography_96842516,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_39245078,form_subgroup_procedure_undertaken_20912907,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_undertaken_20912907,form_subgroup_procedure_list_38564791,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_38564791,form_element_procedure_90505636,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_38564791,form_element_irradiated_area_1_42051532,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_38564791,form_element_irradiated_area_2_53868588,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_38564791,form_element_irradiated_area_3_37640335,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_38564791,form_element_fields_insertions_1_48263270,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_38564791,form_element_fields_insertions_2_7911853,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_39245078,form_subgroup_bariatric_surgery_evaluation_29763947,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_29763947,form_subgroup_components_62532851,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_62532851,form_element_duration_of_follow_up_months_20063135,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_62532851,form_element_baros_score_11502054,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_62532851,form_element_baros_table_57271800,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_39245078,form_subgroup_body_mass_index_96990404,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_body_mass_index_96990404,form_subgroup_history_33422464,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_history_33422464,form_subgroup_any_event_57714487,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_any_event_57714487,form_subgroup_single_43066342,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_single_43066342,form_element_body_mass_index_78572905,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_demographic_data_94841145,form_subgroup_demographic_data_10862586,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_demographic_data_10862586,form_subgroup_components_67320298,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_67320298,form_element_birth_date_75100292,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_67320298,form_element_gender_28075618,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_82701174,form_subgroup_chemotherapy_68865502,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_68865502,form_element_duration_of_treatment_61431068,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_68865502,form_element_schema_87188417,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_68865502,form_element_date_of_beginning_of_chemotherapy_87172738,canonical_containment,containment,0.5,0.5,1.0,0.0
form_element_fields_insertions_1_48263270,form_element_fields_insertions_2_7911853,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_7911853,form_element_fields_insertions_1_48263270,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_48263270,form_element_irradiated_area_1_42051532,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_42051532,form_element_fields_insertions_1_48263270,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_48263270,form_element_irradiated_area_2_53868588,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_53868588,form_element_fields_insertions_1_48263270,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_48263270,form_element_irradiated_area_3_37640335,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_37640335,form_element_fields_insertions_1_48263270,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_48263270,form_element_procedure_90505636,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_90505636,form_element_fields_insertions_1_48263270,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_7911853,form_element_irradiated_area_1_42051532,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_42051532,form_element_fields_insertions_2_7911853,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_7911853,form_element_irradiated_area_2_53868588,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_53868588,form_element_fields_insertions_2_7911853,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_7911853,form_element_irradiated_area_3_37640335,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_37640335,form_element_fields_insertions_2_7911853,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_7911853,form_element_procedure_90505636,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_90505636,form_element_fields_insertions_2_7911853,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_42051532,form_element_irradiated_area_2_53868588,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_53868588,form_element_irradiated_area_1_42051532,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_42051532,form_element_irradiated_area_3_37640335,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_37640335,form_element_irradiated_area_1_42051532,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_42051532,form_element_procedure_90505636,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_90505636,form_element_irradiated_area_1_42051532,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_53868588,form_element_irradiated_area_3_37640335,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_37640335,form_element_irradiated_area_2_53868588,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_53868588,form_element_procedure_90505636,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_90505636,form_element_irradiated_area_2_53868588,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_37640335,form_element_procedure_90505636,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_90505636,form_element_irradiated_area_3_37640335,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_90505636,form_element_healthcare_unit_33988299,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_healthcare_unit_33988299,form_element_procedure_90505636,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_90505636,form_element_issue_date_10975571,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_issue_date_10975571,form_element_procedure_90505636,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_90505636,form_element_patient_age_18411038,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_patient_age_18411038,form_element_procedure_90505636,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_90505636,form_element_reason_for_encounter_1743436,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_reason_for_encounter_1743436,form_element_procedure_90505636,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_90505636,form_element_state_52167543,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_state_52167543,form_element_procedure_90505636,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_90505636,form_element_date_of_discharge_77667788,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_date_of_discharge_77667788,form_element_procedure_90505636,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_90505636,form_element_reason_for_discharge_27115507,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_reason_for_discharge_27115507,form_element_procedure_90505636,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_90505636,form_element_topography_96842516,canonical_association,cooccurrence,0.20526315789473684,0.20526315789473684,0.2,0.21052631578947367
form_element_topography_96842516,form_element_procedure_90505636,canonical_association,cooccurrence,0.20526315789473684,0.20526315789473684,0.2,0.21052631578947367
form_element_procedure_90505636,form_element_associated_causes_95720057,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_associated_causes_95720057,form_element_procedure_90505636,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_90505636,form_element_invaded_regional_linphonodes_7251497,canonical_association,cooccurrence,0.23026315789473684,0.23026315789473684,0.25,0.21052631578947367
form_element_invaded_regional_linphonodes_7251497,form_element_procedure_90505636,canonical_association,cooccurrence,0.23026315789473684,0.23026315789473684,0.25,0.21052631578947367
form_element_procedure_90505636,form_element_problem_52801477,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_problem_52801477,form_element_procedure_90505636,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_90505636,form_element_secondary_diagnosis_5563962,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_secondary_diagnosis_5563962,form_element_procedure_90505636,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_healthcare_unit_33988299,form_element_issue_date_10975571,canonical_association,cooccurrence,0.7552631578947369,0.7552631578947369,0.8,0.7105263157894737
form_element_issue_date_10975571,form_element_healthcare_unit_33988299,canonical_association,cooccurrence,0.7552631578947369,0.7552631578947369,0.8,0.7105263157894737
form_element_healthcare_unit_33988299,form_element_patient_age_18411038,canonical_association,cooccurrence,0.7552631578947369,0.7552631578947369,0.8,0.7105263157894737
form_element_patient_age_18411038,form_element_healthcare_unit_33988299,canonical_association,cooccurrence,0.7552631578947369,0.7552631578947369,0.8,0.7105263157894737
