source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_16821714,form_subgroup_hcpa_39584731,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_39584731,form_subgroup_components_61235825,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_61235825,form_subgroup_general_data_72598229,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_72598229,form_element_issue_date_11229767,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_72598229,form_element_reason_for_encounter_90512750,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_72598229,form_element_healthcare_unit_97072704,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_72598229,form_element_state_66294942,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_72598229,form_element_patient_age_16094955,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_61235825,form_subgroup_radiotherapy_40321469,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_40321469,form_element_date_of_beginning_of_radiotherapy_2040159,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_16821714,form_subgroup_patient_discharge_47030904,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_47030904,form_subgroup_components_88762628,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_88762628,form_element_date_of_discharge_93318860,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_88762628,form_element_reason_for_discharge_65029019,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_16821714,form_subgroup_problem_diagnosis_42427538,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_42427538,form_subgroup_structure_45332925,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_45332925,form_element_problem_98005174,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_45332925,form_element_secondary_diagnosis_67001230,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_45332925,form_element_associated_causes_50685665,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_45332925,form_element_invaded_regional_linphonodes_5996400,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_45332925,form_subgroup_tumour_tnm_cancer_staging_82722498,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_82722498,form_subgroup_clinical_ctnm_23256882,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_23256882,form_element_clinical_staging_89119308,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_82722498,form_subgroup_pathological_ptnm_43250292,canonical_containment,containment,0.5,0.5,1.0,0.0
