source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_97082673,form_subgroup_hcpa_74898656,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_74898656,form_subgroup_components_63135859,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_63135859,form_subgroup_general_data_6025761,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_6025761,form_element_issue_date_76257743,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_6025761,form_element_reason_for_encounter_63225177,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_6025761,form_element_healthcare_unit_30131668,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_6025761,form_element_state_71588063,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_6025761,form_element_patient_age_54229144,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_63135859,form_subgroup_radiotherapy_34580106,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_34580106,form_element_date_of_beginning_of_radiotherapy_6839246,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_97082673,form_subgroup_patient_discharge_54665291,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_54665291,form_subgroup_components_72990902,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_72990902,form_element_date_of_discharge_46170626,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_72990902,form_element_reason_for_discharge_54078815,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_97082673,form_subgroup_problem_diagnosis_73351379,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_73351379,form_subgroup_structure_88726156,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_88726156,form_element_problem_71440197,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_88726156,form_element_secondary_diagnosis_82940974,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_88726156,form_element_associated_causes_59853294,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_88726156,form_element_invaded_regional_linphonodes_25941225,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_88726156,form_subgroup_tumour_tnm_cancer_staging_32294486,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_32294486,form_subgroup_clinical_ctnm_99302196,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_clinical_ctnm_99302196,form_element_clinical_staging_94327541,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_32294486,form_subgroup_pathological_ptnm_54376466,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_54376466,form_element_histopathological_grading_g_89674197,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_54376466,form_element_date_of_pathological_identification_70659037,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_32294486,form_element_topography_93886914,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_97082673,form_subgroup_procedure_undertaken_31497244,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_undertaken_31497244,form_subgroup_procedure_list_20145413,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_20145413,form_element_procedure_79863791,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_20145413,form_element_irradiated_area_1_9696449,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_20145413,form_element_irradiated_area_2_7443042,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_20145413,form_element_irradiated_area_3_27185237,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_20145413,form_element_fields_insertions_1_43023277,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_20145413,form_element_fields_insertions_2_28457400,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_97082673,form_subgroup_bariatric_surgery_evaluation_10402897,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_10402897,form_subgroup_components_33962537,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_33962537,form_element_duration_of_follow_up_months_48073111,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_33962537,form_element_baros_score_13961710,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_33962537,form_element_baros_table_95485708,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_97082673,form_subgroup_body_mass_index_40550884,canonical_containment,containment,0.85,0.85,1.0,0.0
