source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_48450017,form_subgroup_hcpa_76944668,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_hcpa_76944668,form_subgroup_components_93890868,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_93890868,form_subgroup_general_data_96558555,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_96558555,form_element_issue_date_24765937,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_96558555,form_element_reason_for_encounter_23901103,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_96558555,form_element_healthcare_unit_94393071,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_96558555,form_element_state_25721505,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_96558555,form_element_patient_age_41595831,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_93890868,form_subgroup_radiotherapy_84709476,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_radiotherapy_84709476,form_element_date_of_beginning_of_radiotherapy_58083369,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_48450017,form_subgroup_patient_discharge_39176662,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_patient_discharge_39176662,form_subgroup_components_89176257,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_89176257,form_element_date_of_discharge_51831004,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_89176257,form_element_reason_for_discharge_9825672,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_48450017,form_subgroup_problem_diagnosis_51507747,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_problem_diagnosis_51507747,form_subgroup_structure_52997938,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_52997938,form_element_problem_63960543,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_52997938,form_element_secondary_diagnosis_94777605,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_52997938,form_element_associated_causes_3000188,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_52997938,form_element_invaded_regional_linphonodes_91584262,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_52997938,form_subgroup_tumour_tnm_cancer_staging_35652667,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_35652667,form_subgroup_clinical_ctnm_78775951,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_clinical_ctnm_78775951,form_element_clinical_staging_83857260,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_35652667,form_subgroup_pathological_ptnm_96626337,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_96626337,form_element_histopathological_grading_g_61170970,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_96626337,form_element_date_of_pathological_identification_14597181,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_35652667,form_element_topography_96868175,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_48450017,form_subgroup_procedure_undertaken_48852822,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_undertaken_48852822,form_subgroup_procedure_list_4031708,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_4031708,form_element_procedure_839723,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_4031708,form_element_irradiated_area_1_61230718,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_4031708,form_element_irradiated_area_2_29133979,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_4031708,form_element_irradiated_area_3_44330854,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_4031708,form_element_fields_insertions_1_5001990,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_4031708,form_element_fields_insertions_2_79225574,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_48450017,form_subgroup_bariatric_surgery_evaluation_92963912,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_92963912,form_subgroup_components_33412190,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_33412190,form_element_duration_of_follow_up_months_69657519,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_33412190,form_element_baros_score_77237609,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_33412190,form_element_baros_table_12323272,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_48450017,form_subgroup_body_mass_index_34792828,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_body_mass_index_34792828,form_subgroup_history_85268346,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_history_85268346,form_subgroup_any_event_49570529,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_any_event_49570529,form_subgroup_single_77978055,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_single_77978055,form_element_body_mass_index_18506385,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_demographic_data_12191034,form_subgroup_demographic_data_97124525,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_demographic_data_97124525,form_subgroup_components_26931332,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_26931332,form_element_birth_date_56492738,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_93890868,form_subgroup_chemotherapy_22883425,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_22883425,form_element_duration_of_treatment_14899428,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_22883425,form_element_schema_34368582,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_22883425,form_element_date_of_beginning_of_chemotherapy_90288259,canonical_containment,containment,0.7,0.7,1.0,0.0
form_element_fields_insertions_1_5001990,form_element_fields_insertions_2_79225574,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_2_79225574,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_irradiated_area_1_61230718,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_1_61230718,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_irradiated_area_2_29133979,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_2_29133979,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_irradiated_area_3_44330854,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_3_44330854,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_procedure_839723,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_procedure_839723,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_date_of_discharge_51831004,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_date_of_discharge_51831004,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_reason_for_discharge_9825672,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_reason_for_discharge_9825672,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_associated_causes_3000188,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_associated_causes_3000188,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_invaded_regional_linphonodes_91584262,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_invaded_regional_linphonodes_91584262,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_problem_63960543,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_problem_63960543,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_fields_insertions_1_5001990,form_element_secondary_diagnosis_94777605,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_secondary_diagnosis_94777605,form_element_fields_insertions_1_5001990,canonical_association,cooccurrence,0.20657894736842103,0.20657894736842103,0.25,0.10526315789473684
form_element_fields_insertions_2_79225574,form_element_irradiated_area_1_61230718,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_1_61230718,form_element_fields_insertions_2_79225574,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_2_79225574,form_element_irradiated_area_2_29133979,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_2_29133979,form_element_fields_insertions_2_79225574,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
