source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_44049835,form_subgroup_hcpa_15922510,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_15922510,form_subgroup_components_20555390,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_20555390,form_subgroup_general_data_36340903,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_36340903,form_element_issue_date_46741054,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_36340903,form_element_reason_for_encounter_56513054,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_36340903,form_element_healthcare_unit_16058133,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_36340903,form_element_state_13515254,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_36340903,form_element_patient_age_98820668,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_20555390,form_subgroup_radiotherapy_74400842,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_74400842,form_element_date_of_beginning_of_radiotherapy_88122016,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_44049835,form_subgroup_patient_discharge_20829056,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_20829056,form_subgroup_components_50229942,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_50229942,form_element_date_of_discharge_11949956,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_50229942,form_element_reason_for_discharge_27915219,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_44049835,form_subgroup_problem_diagnosis_46328645,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_46328645,form_subgroup_structure_33337533,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_33337533,form_element_problem_87472835,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_33337533,form_element_secondary_diagnosis_99421163,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_33337533,form_element_associated_causes_70373956,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_33337533,form_element_invaded_regional_linphonodes_40298246,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_33337533,form_subgroup_tumour_tnm_cancer_staging_12794595,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_12794595,form_subgroup_clinical_ctnm_5325671,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_5325671,form_element_clinical_staging_67719278,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_12794595,form_subgroup_pathological_ptnm_10553152,canonical_containment,containment,0.5,0.5,1.0,0.0
