source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_53094157,form_subgroup_hcpa_39435095,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_39435095,form_subgroup_components_22319484,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_22319484,form_subgroup_general_data_59025507,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_59025507,form_element_issue_date_27216836,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_59025507,form_element_reason_for_encounter_19053364,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_59025507,form_element_healthcare_unit_86359545,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_59025507,form_element_state_87483822,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_59025507,form_element_patient_age_58441305,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_22319484,form_subgroup_radiotherapy_76096955,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_76096955,form_element_date_of_beginning_of_radiotherapy_31985764,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_53094157,form_subgroup_patient_discharge_7189821,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_7189821,form_subgroup_components_73895491,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_73895491,form_element_date_of_discharge_69068380,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_73895491,form_element_reason_for_discharge_39668972,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_53094157,form_subgroup_problem_diagnosis_60974515,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_60974515,form_subgroup_structure_81208573,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_81208573,form_element_problem_83382513,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_81208573,form_element_secondary_diagnosis_82544619,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_81208573,form_element_associated_causes_67033572,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_81208573,form_element_invaded_regional_linphonodes_93884987,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_81208573,form_subgroup_tumour_tnm_cancer_staging_62677575,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_62677575,form_subgroup_clinical_ctnm_40343686,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_40343686,form_element_clinical_staging_82553704,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_62677575,form_subgroup_pathological_ptnm_21609446,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_21609446,form_element_histopathological_grading_g_17426977,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_21609446,form_element_date_of_pathological_identification_50786213,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_62677575,form_element_topography_16102886,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_53094157,form_subgroup_procedure_undertaken_15613614,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_undertaken_15613614,form_subgroup_procedure_list_22175009,canonical_containment,containment,0.5,0.5,1.0,0.0
