source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_4904333,form_subgroup_hcpa_70621402,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_hcpa_70621402,form_subgroup_components_75129633,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_75129633,form_subgroup_general_data_5245026,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_5245026,form_element_issue_date_24222453,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_5245026,form_element_reason_for_encounter_11716084,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_5245026,form_element_healthcare_unit_8105972,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_5245026,form_element_state_22270163,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_5245026,form_element_patient_age_92577260,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_75129633,form_subgroup_radiotherapy_27744397,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_radiotherapy_27744397,form_element_date_of_beginning_of_radiotherapy_98524582,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_4904333,form_subgroup_patient_discharge_85735591,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_patient_discharge_85735591,form_subgroup_components_59041452,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_59041452,form_element_date_of_discharge_49726002,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_59041452,form_element_reason_for_discharge_52778687,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_4904333,form_subgroup_problem_diagnosis_23183457,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_problem_diagnosis_23183457,form_subgroup_structure_27375030,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_27375030,form_element_problem_40982308,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_27375030,form_element_secondary_diagnosis_142262,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_27375030,form_element_associated_causes_47188299,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_27375030,form_element_invaded_regional_linphonodes_62023949,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_27375030,form_subgroup_tumour_tnm_cancer_staging_90057051,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_90057051,form_subgroup_clinical_ctnm_10481659,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_clinical_ctnm_10481659,form_element_clinical_staging_80128243,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_90057051,form_subgroup_pathological_ptnm_58334029,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_58334029,form_element_histopathological_grading_g_8033985,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_58334029,form_element_date_of_pathological_identification_6578510,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_90057051,form_element_topography_4525274,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_4904333,form_subgroup_procedure_undertaken_51075100,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_undertaken_51075100,form_subgroup_procedure_list_67931857,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_67931857,form_element_procedure_60623042,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_67931857,form_element_irradiated_area_1_16184516,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_67931857,form_element_fields_insertions_1_92323971,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_4904333,form_subgroup_bariatric_surgery_evaluation_34077967,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_34077967,form_subgroup_components_31047126,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_31047126,form_element_duration_of_follow_up_months_33983265,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_31047126,form_element_baros_score_62729086,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_31047126,form_element_baros_table_42943418,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_4904333,form_subgroup_body_mass_index_25227089,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_body_mass_index_25227089,form_subgroup_history_96015927,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_history_96015927,form_subgroup_any_event_14666927,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_any_event_14666927,form_subgroup_single_75645295,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_single_75645295,form_element_body_mass_index_55788057,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_75129633,form_subgroup_chemotherapy_73087361,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_73087361,form_element_duration_of_treatment_2828150,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_73087361,form_element_schema_38768675,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_73087361,form_element_date_of_beginning_of_chemotherapy_669772,canonical_containment,containment,0.7,0.7,1.0,0.0
form_element_fields_insertions_1_92323971,form_element_irradiated_area_1_16184516,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
