source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_98154440,form_subgroup_hcpa_58498567,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_58498567,form_subgroup_components_38259766,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_38259766,form_subgroup_general_data_55713130,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_55713130,form_element_issue_date_74364763,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_55713130,form_element_reason_for_encounter_484776,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_55713130,form_element_healthcare_unit_91576644,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_55713130,form_element_state_36093286,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_55713130,form_element_patient_age_97509759,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_38259766,form_subgroup_radiotherapy_58511139,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_58511139,form_element_date_of_beginning_of_radiotherapy_89962248,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_98154440,form_subgroup_patient_discharge_3466474,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_3466474,form_subgroup_components_66884848,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_66884848,form_element_date_of_discharge_34016312,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_66884848,form_element_reason_for_discharge_82529110,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_98154440,form_subgroup_problem_diagnosis_5614456,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_5614456,form_subgroup_structure_15398807,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_15398807,form_element_problem_18078477,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_15398807,form_element_secondary_diagnosis_88119803,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_15398807,form_element_associated_causes_50167049,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_15398807,form_element_invaded_regional_linphonodes_20845578,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_15398807,form_subgroup_tumour_tnm_cancer_staging_63756089,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_63756089,form_subgroup_clinical_ctnm_16674450,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_16674450,form_element_clinical_staging_23084355,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_63756089,form_subgroup_pathological_ptnm_46213545,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_46213545,form_element_histopathological_grading_g_97269373,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_46213545,form_element_date_of_pathological_identification_95966977,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_63756089,form_element_topography_33143161,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_98154440,form_subgroup_procedure_undertaken_33328209,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_undertaken_33328209,form_subgroup_procedure_list_20019079,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20019079,form_element_procedure_59956086,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20019079,form_element_irradiated_area_1_56445687,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20019079,form_element_irradiated_area_2_68195938,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20019079,form_element_irradiated_area_3_50179827,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20019079,form_element_fields_insertions_1_30601041,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20019079,form_element_fields_insertions_2_34805103,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_98154440,form_subgroup_bariatric_surgery_evaluation_35888701,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_35888701,form_subgroup_components_4559080,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_4559080,form_element_duration_of_follow_up_months_95121908,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_4559080,form_element_baros_score_97311808,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_4559080,form_element_baros_table_47015499,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_98154440,form_subgroup_body_mass_index_49433250,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_body_mass_index_49433250,form_subgroup_history_71598173,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_history_71598173,form_subgroup_any_event_90592681,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_any_event_90592681,form_subgroup_single_1752019,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_single_1752019,form_element_body_mass_index_70544807,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_demographic_data_95669353,form_subgroup_demographic_data_38084077,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_demographic_data_38084077,form_subgroup_components_43959553,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_43959553,form_element_birth_date_52238123,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_43959553,form_element_gender_40583650,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_38259766,form_subgroup_chemotherapy_71461718,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_71461718,form_element_duration_of_treatment_32643839,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_71461718,form_element_schema_62323819,canonical_containment,containment,0.5,0.5,1.0,0.0
