method,category,query_count,strict_coverage,partial_coverage,failure_count,dominant_failure_reason
random_topk_2,diagnosis_oriented,11,0.7272727272727273,0.8982683982683981,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,general_clinical,6,0.3333333333333333,0.611111111111111,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,hospitalisation,11,0.45454545454545453,0.6373737373737375,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,temporal,7,0.42857142857142855,0.7591836734693878,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,treatment_procedure,7,0.5714285714285714,0.7285714285714285,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,demographic,12,0.5833333333333334,0.7623015873015873,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,diagnosis_oriented,11,0.7272727272727273,0.8982683982683981,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,general_clinical,6,0.3333333333333333,0.611111111111111,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,hospitalisation,11,0.5454545454545454,0.6777777777777778,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,temporal,7,0.2857142857142857,0.616326530612245,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,treatment_procedure,7,0.42857142857142855,0.673469387755102,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,demographic,12,0.6666666666666666,0.8031746031746031,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,diagnosis_oriented,11,0.2727272727272727,0.5259740259740259,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,general_clinical,6,0.5,0.6944444444444443,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,hospitalisation,11,0.6363636363636364,0.8232323232323232,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,temporal,7,0.14285714285714285,0.39081632653061227,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,treatment_procedure,7,0.2857142857142857,0.6020408163265306,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,demographic,12,0.08333333333333333,0.2384920634920635,11,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,diagnosis_oriented,11,0.9090909090909091,0.9696969696969696,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,general_clinical,6,0.5,0.6944444444444443,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,hospitalisation,11,0.8181818181818182,0.8181818181818182,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,temporal,7,0.14285714285714285,0.4193877551020408,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,treatment_procedure,7,0.7142857142857143,0.7999999999999999,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,demographic,12,1.0,1.0,0,SUPPORTED
random_topk_6,diagnosis_oriented,11,0.6363636363636364,0.8030303030303029,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,general_clinical,5,0.4,0.6333333333333333,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,hospitalisation,11,0.6363636363636364,0.7272727272727273,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,temporal,7,0.2857142857142857,0.4765306122448979,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,treatment_procedure,8,0.125,0.40982142857142856,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,demographic,12,0.5,0.740079365079365,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,diagnosis_oriented,11,0.2727272727272727,0.6277056277056277,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,general_clinical,5,0.8,0.9,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,hospitalisation,11,0.7272727272727273,0.8434343434343435,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,temporal,7,0.7142857142857143,0.8714285714285713,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,treatment_procedure,8,0.5,0.6642857142857144,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,demographic,12,0.6666666666666666,0.8031746031746031,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,diagnosis_oriented,10,0.5,0.738095238095238,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,general_clinical,2,1.0,1.0,0,SUPPORTED
random_topk_8,hospitalisation,20,0.55,0.7627380952380953,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,temporal,3,0.3333333333333333,0.4666666666666666,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,treatment_procedure,7,0.42857142857142855,0.6591836734693877,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,demographic,12,1.0,1.0,0,SUPPORTED
random_topk_9,diagnosis_oriented,11,0.5454545454545454,0.761904761904762,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,general_clinical,6,1.0,1.0,0,SUPPORTED
random_topk_9,hospitalisation,11,0.5454545454545454,0.6676767676767678,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,temporal,7,0.8571428571428571,0.9428571428571428,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,treatment_procedure,7,0.5714285714285714,0.7000000000000001,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
