source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_87652169,form_subgroup_hcpa_7947559,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_7947559,form_subgroup_components_10053159,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_10053159,form_subgroup_general_data_76157226,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76157226,form_element_issue_date_68477287,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76157226,form_element_reason_for_encounter_35882202,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76157226,form_element_healthcare_unit_81767125,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76157226,form_element_state_56935487,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76157226,form_element_patient_age_98502793,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_10053159,form_subgroup_radiotherapy_88346596,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_88346596,form_element_date_of_beginning_of_radiotherapy_99800337,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_87652169,form_subgroup_patient_discharge_37702353,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_37702353,form_subgroup_components_70522211,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_70522211,form_element_date_of_discharge_99992373,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_70522211,form_element_reason_for_discharge_12880848,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_87652169,form_subgroup_problem_diagnosis_67554358,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_67554358,form_subgroup_structure_17544966,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_17544966,form_element_problem_8274083,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_17544966,form_element_secondary_diagnosis_21491976,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_17544966,form_element_associated_causes_28791281,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_17544966,form_element_invaded_regional_linphonodes_97626167,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_17544966,form_subgroup_tumour_tnm_cancer_staging_38705272,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_38705272,form_subgroup_clinical_ctnm_95138139,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_95138139,form_element_clinical_staging_64481583,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_38705272,form_subgroup_pathological_ptnm_68150780,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_68150780,form_element_histopathological_grading_g_80140492,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_68150780,form_element_date_of_pathological_identification_3983868,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_38705272,form_element_topography_77565102,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_87652169,form_subgroup_procedure_undertaken_90699694,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_undertaken_90699694,form_subgroup_procedure_list_8903302,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_8903302,form_element_procedure_66359576,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_8903302,form_element_irradiated_area_1_47286253,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_8903302,form_element_irradiated_area_2_43039978,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_8903302,form_element_irradiated_area_3_36575111,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_8903302,form_element_fields_insertions_1_28347902,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_8903302,form_element_fields_insertions_2_49325247,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_87652169,form_subgroup_bariatric_surgery_evaluation_23922945,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_23922945,form_subgroup_components_675430,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_675430,form_element_duration_of_follow_up_months_49842086,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_675430,form_element_baros_score_20666258,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_675430,form_element_baros_table_99747159,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_87652169,form_subgroup_body_mass_index_87724461,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_body_mass_index_87724461,form_subgroup_history_24974738,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_history_24974738,form_subgroup_any_event_68062475,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_any_event_68062475,form_subgroup_single_13616083,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_single_13616083,form_element_body_mass_index_96744172,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_demographic_data_17252332,form_subgroup_demographic_data_68437715,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_demographic_data_68437715,form_subgroup_components_49167928,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_49167928,form_element_birth_date_60002963,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_49167928,form_element_gender_93516682,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_10053159,form_subgroup_chemotherapy_23583652,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_23583652,form_element_duration_of_treatment_40716289,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_23583652,form_element_schema_60736758,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_chemotherapy_23583652,form_element_date_of_beginning_of_chemotherapy_49363825,canonical_containment,containment,0.5,0.5,1.0,0.0
form_element_fields_insertions_1_28347902,form_element_fields_insertions_2_49325247,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_49325247,form_element_fields_insertions_1_28347902,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_28347902,form_element_irradiated_area_1_47286253,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_47286253,form_element_fields_insertions_1_28347902,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_28347902,form_element_irradiated_area_2_43039978,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_43039978,form_element_fields_insertions_1_28347902,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_28347902,form_element_irradiated_area_3_36575111,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_36575111,form_element_fields_insertions_1_28347902,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_1_28347902,form_element_procedure_66359576,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_66359576,form_element_fields_insertions_1_28347902,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_49325247,form_element_irradiated_area_1_47286253,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_47286253,form_element_fields_insertions_2_49325247,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_49325247,form_element_irradiated_area_2_43039978,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_43039978,form_element_fields_insertions_2_49325247,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_49325247,form_element_irradiated_area_3_36575111,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_36575111,form_element_fields_insertions_2_49325247,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_fields_insertions_2_49325247,form_element_procedure_66359576,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_66359576,form_element_fields_insertions_2_49325247,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_47286253,form_element_irradiated_area_2_43039978,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_43039978,form_element_irradiated_area_1_47286253,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_47286253,form_element_irradiated_area_3_36575111,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_36575111,form_element_irradiated_area_1_47286253,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_1_47286253,form_element_procedure_66359576,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_66359576,form_element_irradiated_area_1_47286253,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_43039978,form_element_irradiated_area_3_36575111,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_36575111,form_element_irradiated_area_2_43039978,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_2_43039978,form_element_procedure_66359576,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_66359576,form_element_irradiated_area_2_43039978,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_irradiated_area_3_36575111,form_element_procedure_66359576,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_66359576,form_element_irradiated_area_3_36575111,canonical_association,cooccurrence,0.4276315789473684,0.4276315789473684,0.75,0.10526315789473684
form_element_procedure_66359576,form_element_healthcare_unit_81767125,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_healthcare_unit_81767125,form_element_procedure_66359576,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_66359576,form_element_issue_date_68477287,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_issue_date_68477287,form_element_procedure_66359576,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_66359576,form_element_patient_age_98502793,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_patient_age_98502793,form_element_procedure_66359576,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_66359576,form_element_reason_for_encounter_35882202,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_reason_for_encounter_35882202,form_element_procedure_66359576,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_66359576,form_element_state_56935487,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_state_56935487,form_element_procedure_66359576,canonical_association,cooccurrence,0.4552631578947368,0.4552631578947368,0.2,0.7105263157894737
form_element_procedure_66359576,form_element_date_of_discharge_99992373,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_date_of_discharge_99992373,form_element_procedure_66359576,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_66359576,form_element_reason_for_discharge_12880848,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_reason_for_discharge_12880848,form_element_procedure_66359576,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_66359576,form_element_topography_77565102,canonical_association,cooccurrence,0.20526315789473684,0.20526315789473684,0.2,0.21052631578947367
form_element_topography_77565102,form_element_procedure_66359576,canonical_association,cooccurrence,0.20526315789473684,0.20526315789473684,0.2,0.21052631578947367
form_element_procedure_66359576,form_element_associated_causes_28791281,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_associated_causes_28791281,form_element_procedure_66359576,canonical_association,cooccurrence,0.48026315789473684,0.48026315789473684,0.25,0.7105263157894737
form_element_procedure_66359576,form_element_invaded_regional_linphonodes_97626167,canonical_association,cooccurrence,0.23026315789473684,0.23026315789473684,0.25,0.21052631578947367
form_element_invaded_regional_linphonodes_97626167,form_element_procedure_66359576,canonical_association,cooccurrence,0.23026315789473684,0.23026315789473684,0.25,0.21052631578947367
