source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_66647053,form_subgroup_hcpa_16912896,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_16912896,form_subgroup_components_61377466,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61377466,form_subgroup_general_data_55556310,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_55556310,form_element_issue_date_71739962,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_55556310,form_element_reason_for_encounter_63043110,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_55556310,form_element_healthcare_unit_46691872,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_55556310,form_element_state_67071317,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_55556310,form_element_patient_age_28806891,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61377466,form_subgroup_radiotherapy_99037658,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_99037658,form_element_date_of_beginning_of_radiotherapy_60707426,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_66647053,form_subgroup_patient_discharge_15322846,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_15322846,form_subgroup_components_26620953,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_26620953,form_element_date_of_discharge_42249419,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_26620953,form_element_reason_for_discharge_75841861,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_66647053,form_subgroup_problem_diagnosis_75061711,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_75061711,form_subgroup_structure_18135773,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_18135773,form_element_problem_28886941,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_18135773,form_element_secondary_diagnosis_75959841,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_18135773,form_element_associated_causes_71942657,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_18135773,form_element_invaded_regional_linphonodes_79311898,canonical_containment,containment,0.85,0.85,1.0,0.0
