source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_88597889,form_subgroup_hcpa_82354043,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_hcpa_82354043,form_subgroup_components_15232892,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_15232892,form_subgroup_general_data_85030307,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_85030307,form_element_issue_date_95023464,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_85030307,form_element_reason_for_encounter_90228543,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_85030307,form_element_healthcare_unit_7089441,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_85030307,form_element_state_4975284,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_85030307,form_element_patient_age_3760697,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_15232892,form_subgroup_radiotherapy_148930,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_radiotherapy_148930,form_element_date_of_beginning_of_radiotherapy_32645125,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_88597889,form_subgroup_patient_discharge_51197728,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_patient_discharge_51197728,form_subgroup_components_25444758,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_25444758,form_element_date_of_discharge_57498175,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_25444758,form_element_reason_for_discharge_31483329,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_88597889,form_subgroup_problem_diagnosis_36227128,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_problem_diagnosis_36227128,form_subgroup_structure_97101114,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_97101114,form_element_problem_50410591,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_97101114,form_element_secondary_diagnosis_52558071,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_97101114,form_element_associated_causes_32026396,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_97101114,form_subgroup_tumour_tnm_cancer_staging_64654744,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_64654744,form_subgroup_clinical_ctnm_94321937,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_clinical_ctnm_94321937,form_element_clinical_staging_23349197,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_64654744,form_subgroup_pathological_ptnm_62239706,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_62239706,form_element_date_of_pathological_identification_84210368,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_64654744,form_element_topography_86984617,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_88597889,form_subgroup_procedure_undertaken_56377465,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_undertaken_56377465,form_subgroup_procedure_list_75746825,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_75746825,form_element_procedure_68917564,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_88597889,form_subgroup_bariatric_surgery_evaluation_31790584,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_31790584,form_subgroup_components_22165264,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_22165264,form_element_duration_of_follow_up_months_71282307,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_22165264,form_element_baros_table_61718000,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_88597889,form_subgroup_body_mass_index_42866428,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_body_mass_index_42866428,form_subgroup_history_26581770,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_history_26581770,form_subgroup_any_event_19261926,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_any_event_19261926,form_subgroup_single_38611016,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_single_38611016,form_element_body_mass_index_66661210,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_demographic_data_92444172,form_subgroup_demographic_data_43389721,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_demographic_data_43389721,form_subgroup_components_74784198,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_74784198,form_element_birth_date_57052720,canonical_containment,containment,0.7,0.7,1.0,0.0
form_element_procedure_68917564,form_element_healthcare_unit_7089441,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_healthcare_unit_7089441,form_element_procedure_68917564,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_68917564,form_element_issue_date_95023464,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_issue_date_95023464,form_element_procedure_68917564,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_68917564,form_element_patient_age_3760697,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_patient_age_3760697,form_element_procedure_68917564,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_68917564,form_element_reason_for_encounter_90228543,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_reason_for_encounter_90228543,form_element_procedure_68917564,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_68917564,form_element_state_4975284,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_state_4975284,form_element_procedure_68917564,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_68917564,form_element_date_of_discharge_57498175,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_date_of_discharge_57498175,form_element_procedure_68917564,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_procedure_68917564,form_element_reason_for_discharge_31483329,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_reason_for_discharge_31483329,form_element_procedure_68917564,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_procedure_68917564,form_element_topography_86984617,canonical_association,cooccurrence,0.2031578947368421,0.2031578947368421,0.2,0.21052631578947367
form_element_topography_86984617,form_element_procedure_68917564,canonical_association,cooccurrence,0.2031578947368421,0.2031578947368421,0.2,0.21052631578947367
form_element_procedure_68917564,form_element_associated_causes_32026396,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_associated_causes_32026396,form_element_procedure_68917564,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
