source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_99738234,form_subgroup_hcpa_3613093,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_3613093,form_subgroup_components_61449723,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61449723,form_subgroup_general_data_45854344,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_45854344,form_element_issue_date_7488166,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_45854344,form_element_reason_for_encounter_75525330,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_45854344,form_element_healthcare_unit_53203707,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_45854344,form_element_state_33888154,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_45854344,form_element_patient_age_28995935,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61449723,form_subgroup_radiotherapy_1828715,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_1828715,form_element_date_of_beginning_of_radiotherapy_73210605,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_99738234,form_subgroup_patient_discharge_16962148,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_16962148,form_subgroup_components_6122138,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_6122138,form_element_date_of_discharge_54655777,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_6122138,form_element_reason_for_discharge_73577906,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_99738234,form_subgroup_problem_diagnosis_14833142,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_14833142,form_subgroup_structure_39199686,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_39199686,form_element_problem_38350020,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_39199686,form_element_secondary_diagnosis_34789517,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_39199686,form_element_associated_causes_55567814,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_39199686,form_element_invaded_regional_linphonodes_5097290,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_39199686,form_subgroup_tumour_tnm_cancer_staging_46023173,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_46023173,form_subgroup_clinical_ctnm_65327242,canonical_containment,containment,0.85,0.85,1.0,0.0
