source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_81650532,form_subgroup_hcpa_59529875,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_59529875,form_subgroup_components_73217086,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_73217086,form_subgroup_general_data_76921565,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76921565,form_element_issue_date_65866663,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76921565,form_element_reason_for_encounter_46377556,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76921565,form_element_healthcare_unit_52936749,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76921565,form_element_state_89038583,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_76921565,form_element_patient_age_2961322,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_73217086,form_subgroup_radiotherapy_44578613,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_44578613,form_element_date_of_beginning_of_radiotherapy_14281366,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_81650532,form_subgroup_patient_discharge_66400754,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_66400754,form_subgroup_components_19822143,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_19822143,form_element_date_of_discharge_65211717,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_19822143,form_element_reason_for_discharge_37198570,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_81650532,form_subgroup_problem_diagnosis_37683855,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_37683855,form_subgroup_structure_92043961,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_92043961,form_element_problem_88365731,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_92043961,form_element_secondary_diagnosis_82835993,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_92043961,form_element_associated_causes_7207432,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_92043961,form_element_invaded_regional_linphonodes_84479514,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_92043961,form_subgroup_tumour_tnm_cancer_staging_51444394,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_51444394,form_subgroup_clinical_ctnm_16168048,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_16168048,form_element_clinical_staging_72273605,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_51444394,form_subgroup_pathological_ptnm_4532745,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_4532745,form_element_histopathological_grading_g_91259050,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_4532745,form_element_date_of_pathological_identification_6520490,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_51444394,form_element_topography_29575023,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_81650532,form_subgroup_procedure_undertaken_95131678,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_undertaken_95131678,form_subgroup_procedure_list_20919434,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20919434,form_element_procedure_68159168,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20919434,form_element_irradiated_area_1_10730144,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_procedure_list_20919434,form_element_irradiated_area_2_61867036,canonical_containment,containment,0.5,0.5,1.0,0.0
