source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_57475845,form_subgroup_hcpa_2370548,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_hcpa_2370548,form_subgroup_components_15904743,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_15904743,form_subgroup_general_data_30847355,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_30847355,form_element_issue_date_79339906,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_30847355,form_element_reason_for_encounter_21848845,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_30847355,form_element_healthcare_unit_67379843,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_30847355,form_element_state_30937604,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_general_data_30847355,form_element_patient_age_99737433,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_15904743,form_subgroup_radiotherapy_72804507,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_radiotherapy_72804507,form_element_date_of_beginning_of_radiotherapy_47870989,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_57475845,form_subgroup_patient_discharge_94425941,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_patient_discharge_94425941,form_subgroup_components_16666439,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_16666439,form_element_date_of_discharge_40356245,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_components_16666439,form_element_reason_for_discharge_47115622,canonical_containment,containment,0.5,0.5,1.0,0.0
form_group_outpatient_high_complexity_procedures_57475845,form_subgroup_problem_diagnosis_4939375,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_problem_diagnosis_4939375,form_subgroup_structure_20996566,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_20996566,form_element_problem_89630288,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_20996566,form_element_secondary_diagnosis_25458275,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_20996566,form_element_associated_causes_47333742,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_20996566,form_element_invaded_regional_linphonodes_2906215,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_structure_20996566,form_subgroup_tumour_tnm_cancer_staging_35932846,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_35932846,form_subgroup_clinical_ctnm_52801425,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_clinical_ctnm_52801425,form_element_clinical_staging_19144703,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_35932846,form_subgroup_pathological_ptnm_98076349,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_98076349,form_element_histopathological_grading_g_38865893,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_pathological_ptnm_98076349,form_element_date_of_pathological_identification_864477,canonical_containment,containment,0.5,0.5,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_35932846,form_element_topography_97030017,canonical_containment,containment,0.5,0.5,1.0,0.0
