source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_81484294,form_subgroup_hcpa_73144675,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_hcpa_73144675,form_subgroup_components_95334643,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_95334643,form_subgroup_general_data_92309397,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_92309397,form_element_issue_date_42391484,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_92309397,form_element_reason_for_encounter_25106290,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_92309397,form_element_healthcare_unit_2352543,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_92309397,form_element_state_39849070,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_general_data_92309397,form_element_patient_age_86351124,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_95334643,form_subgroup_radiotherapy_40565882,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_radiotherapy_40565882,form_element_date_of_beginning_of_radiotherapy_80391622,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_81484294,form_subgroup_patient_discharge_59786917,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_patient_discharge_59786917,form_subgroup_components_13072156,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_13072156,form_element_date_of_discharge_80890745,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_13072156,form_element_reason_for_discharge_69295067,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_81484294,form_subgroup_problem_diagnosis_67514121,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_problem_diagnosis_67514121,form_subgroup_structure_7433086,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_7433086,form_element_problem_26922302,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_7433086,form_element_secondary_diagnosis_94697732,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_7433086,form_element_associated_causes_94462731,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_7433086,form_element_invaded_regional_linphonodes_12541634,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_structure_7433086,form_subgroup_tumour_tnm_cancer_staging_61794352,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_61794352,form_subgroup_clinical_ctnm_39571260,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_clinical_ctnm_39571260,form_element_clinical_staging_40125142,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_61794352,form_subgroup_pathological_ptnm_55898335,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_55898335,form_element_histopathological_grading_g_89637044,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_pathological_ptnm_55898335,form_element_date_of_pathological_identification_62173082,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_61794352,form_element_topography_7843537,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_81484294,form_subgroup_procedure_undertaken_49131105,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_undertaken_49131105,form_subgroup_procedure_list_45685075,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_45685075,form_element_procedure_43347917,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_45685075,form_element_irradiated_area_1_65597530,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_45685075,form_element_irradiated_area_2_2841978,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_45685075,form_element_fields_insertions_1_49872449,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_procedure_list_45685075,form_element_fields_insertions_2_46541328,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_81484294,form_subgroup_bariatric_surgery_evaluation_48849481,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_48849481,form_subgroup_components_61860524,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61860524,form_element_duration_of_follow_up_months_16104939,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61860524,form_element_baros_score_11034773,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_components_61860524,form_element_baros_table_35864487,canonical_containment,containment,0.85,0.85,1.0,0.0
form_group_outpatient_high_complexity_procedures_81484294,form_subgroup_body_mass_index_90880079,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_body_mass_index_90880079,form_subgroup_history_44919469,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_history_44919469,form_subgroup_any_event_69194577,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_any_event_69194577,form_subgroup_single_78534800,canonical_containment,containment,0.85,0.85,1.0,0.0
form_subgroup_single_78534800,form_element_body_mass_index_25291102,canonical_containment,containment,0.85,0.85,1.0,0.0
