source,target,edge_type,source_schema_edge_type,weight,structural_connectivity,containment_connectivity,cooccurrence_connectivity
form_group_outpatient_high_complexity_procedures_71966038,form_subgroup_hcpa_50058501,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_hcpa_50058501,form_subgroup_components_34305228,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_34305228,form_subgroup_general_data_15370671,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_15370671,form_element_issue_date_77388347,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_15370671,form_element_reason_for_encounter_77820564,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_15370671,form_element_healthcare_unit_7183309,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_15370671,form_element_state_72362823,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_general_data_15370671,form_element_patient_age_33467082,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_34305228,form_subgroup_radiotherapy_4375096,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_radiotherapy_4375096,form_element_date_of_beginning_of_radiotherapy_23178247,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_71966038,form_subgroup_patient_discharge_93855345,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_patient_discharge_93855345,form_subgroup_components_81966334,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_81966334,form_element_date_of_discharge_98906475,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_81966334,form_element_reason_for_discharge_70161767,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_71966038,form_subgroup_problem_diagnosis_46483116,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_problem_diagnosis_46483116,form_subgroup_structure_41240976,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_41240976,form_element_problem_50596782,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_41240976,form_element_secondary_diagnosis_83720637,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_41240976,form_element_associated_causes_81943732,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_41240976,form_element_invaded_regional_linphonodes_73784405,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_structure_41240976,form_subgroup_tumour_tnm_cancer_staging_75467487,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_75467487,form_subgroup_clinical_ctnm_18655645,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_clinical_ctnm_18655645,form_element_clinical_staging_84428352,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_75467487,form_subgroup_pathological_ptnm_84175538,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_84175538,form_element_histopathological_grading_g_20410537,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_pathological_ptnm_84175538,form_element_date_of_pathological_identification_75125078,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_tumour_tnm_cancer_staging_75467487,form_element_topography_6584336,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_71966038,form_subgroup_procedure_undertaken_73109848,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_undertaken_73109848,form_subgroup_procedure_list_92066756,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_92066756,form_element_procedure_40952858,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_92066756,form_element_irradiated_area_1_3283472,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_procedure_list_92066756,form_element_fields_insertions_1_13896042,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_71966038,form_subgroup_bariatric_surgery_evaluation_14492504,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_bariatric_surgery_evaluation_14492504,form_subgroup_components_85202187,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_85202187,form_element_duration_of_follow_up_months_43287167,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_85202187,form_element_baros_score_64380999,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_85202187,form_element_baros_table_87202639,canonical_containment,containment,0.7,0.7,1.0,0.0
form_group_outpatient_high_complexity_procedures_71966038,form_subgroup_body_mass_index_66517779,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_body_mass_index_66517779,form_subgroup_history_29353401,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_history_29353401,form_subgroup_any_event_15807300,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_any_event_15807300,form_subgroup_single_49443407,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_single_49443407,form_element_body_mass_index_23407967,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_components_34305228,form_subgroup_chemotherapy_50667308,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_50667308,form_element_duration_of_treatment_85741421,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_50667308,form_element_schema_18026025,canonical_containment,containment,0.7,0.7,1.0,0.0
form_subgroup_chemotherapy_50667308,form_element_date_of_beginning_of_chemotherapy_9489388,canonical_containment,containment,0.7,0.7,1.0,0.0
form_element_fields_insertions_1_13896042,form_element_irradiated_area_1_3283472,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_1_3283472,form_element_fields_insertions_1_13896042,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_fields_insertions_1_13896042,form_element_procedure_40952858,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_procedure_40952858,form_element_fields_insertions_1_13896042,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_irradiated_area_1_3283472,form_element_procedure_40952858,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_procedure_40952858,form_element_irradiated_area_1_3283472,canonical_association,cooccurrence,0.556578947368421,0.556578947368421,0.75,0.10526315789473684
form_element_procedure_40952858,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_procedure_40952858,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_40952858,form_element_issue_date_77388347,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_issue_date_77388347,form_element_procedure_40952858,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_40952858,form_element_patient_age_33467082,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_patient_age_33467082,form_element_procedure_40952858,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_40952858,form_element_reason_for_encounter_77820564,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_reason_for_encounter_77820564,form_element_procedure_40952858,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_40952858,form_element_state_72362823,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_state_72362823,form_element_procedure_40952858,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_procedure_40952858,form_element_date_of_discharge_98906475,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_date_of_discharge_98906475,form_element_procedure_40952858,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_procedure_40952858,form_element_reason_for_discharge_70161767,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_reason_for_discharge_70161767,form_element_procedure_40952858,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_procedure_40952858,form_element_associated_causes_81943732,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_associated_causes_81943732,form_element_procedure_40952858,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_procedure_40952858,form_element_problem_50596782,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_problem_50596782,form_element_procedure_40952858,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_procedure_40952858,form_element_secondary_diagnosis_83720637,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_secondary_diagnosis_83720637,form_element_procedure_40952858,canonical_association,cooccurrence,0.38815789473684215,0.38815789473684215,0.25,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_issue_date_77388347,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_issue_date_77388347,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_patient_age_33467082,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_patient_age_33467082,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_reason_for_encounter_77820564,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_reason_for_encounter_77820564,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_state_72362823,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_state_72362823,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.773157894736842,0.773157894736842,0.8,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_date_of_beginning_of_radiotherapy_23178247,canonical_association,cooccurrence,0.451578947368421,0.451578947368421,0.6,0.10526315789473684
form_element_date_of_beginning_of_radiotherapy_23178247,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.451578947368421,0.451578947368421,0.6,0.10526315789473684
form_element_healthcare_unit_7183309,form_element_date_of_discharge_98906475,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_date_of_discharge_98906475,form_element_healthcare_unit_7183309,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
form_element_healthcare_unit_7183309,form_element_reason_for_discharge_70161767,canonical_association,cooccurrence,0.3531578947368421,0.3531578947368421,0.2,0.7105263157894737
